hs12,World Trade,World Trade M,Distance,PCI,Opportunity Gain,cumulative_investment_lac,Jobs created,cagr_investment,cagr_empleo,elasticidad,cagr_production,cagr_exports,share_imports_china,rca_peers,razon_insumos_presentes,share_energy,razon_electricidad_gasto_total,institutional_intensity,topsis_complejidad,hs_12_2d,product_name_short,Actividad
5514,1986896476.0,1986.896476,0.8460705,-0.17309554,0.17982161,7.1500000953675,32.0,92.64985325160279,85.66355334451114,0.9245945928471204,-8.191170753402732,-2.7053846168316964,0.3134285713902339,0.3333333333333333,0.3888888888888889,0.009101758012529326,0.049894479435791186,0.3750669371196755,0.4068070893642248,55,Man-made staple fibres,"Tejidos con < 85 % de fibras sintéticas discontinuas, con un peso > 170 g/m²"
6308,82377148.0,82.377148,0.8484133,0.426631,0.0,0.0,0.0,92.64985325160279,85.66355334451114,0.9245945928471204,5.106981698979141,-1.9521038348762065,0.4490844652187513,0.3333333333333333,0.23423423423423423,0.011087421228746303,0.013451726421195262,0.5350965490643246,0.4179707863460496,63,Other made up textile articles,Juegos de costura de tela e hilo
5811,233801211.0,233.801211,0.8491698,0.28157163,0.22135341,11.019999976157989,133.3333333333332,13.388291925542495,15.214869838920709,1.1364309893701545,2.690146579376851,0.8416265199171935,0.12172454809426392,0.0,0.23809523809523808,0.05145837064997308,0.027998773766755483,0.5741287641848587,0.5027149961541567,58,Special woven fabrics,Productos textiles acolchados
5510,1155962965.0,1155.962965,0.8503253,0.39778644,0.19965677,7.1500000953675,32.0,92.64985325160279,85.66355334451114,0.9245945928471204,-8.191170753402732,-4.267839673039164,0.02731875572119805,0.0,0.2727272727272727,0.009101758012529326,0.049894479435791186,0.3750669371196755,0.511001254692977,55,Man-made staple fibres,"Hilo de fibras artificiales discontinuas, no destinado a la venta al por menor"
6002,437879337.0,437.879337,0.85300493,0.20327535,0.25429198,0.0,0.0,53.01907258857264,50.439211591715924,1.0305127911086376,-7.412635736552609,0.7357545395421106,0.2935135427457836,0.3333333333333333,0.25925925925925924,0.004756554775493461,0.025574976400782514,0.376,0.49723330290503076,60,Knitted fabrics,"Tejidos de punto, >5% de hilo elastomérico o hilo de caucho"
5407,29919046563.0,29919.046563,0.8539968,-0.18416207,0.14001031,7.1500000953675,32.0,92.64985325160279,85.66355334451114,0.9245945928471204,-8.191170753402732,1.9458660761054514,0.26808442387459785,0.0,0.3157894736842105,0.009101758012529326,0.049894479435791186,0.3750669371196755,0.3644677560413813,54,Man-made filaments,Tejidos de filamento sintético
5506,259084677.0,259.084677,0.8542328,-0.26492313,0.16745165,7.1500000953675,32.0,92.64985325160279,85.66355334451114,0.9245945928471204,-8.191170753402732,-1.90964858944922,0.020678437938416797,0.0,0.2608695652173913,0.009101758012529326,0.049894479435791186,0.3750669371196755,0.3683588634567793,55,Man-made staple fibres,"Fibras sintéticas discontinuas, procesadas"
5703,6760832746.0,6760.832746,0.8547537,0.22388835,0.16278,0.0,0.0,53.01907258857264,50.439211591715924,1.0305127911086376,-1.5139547905650308,0.2370434826450163,0.19890036271257755,0.0,0.21621621621621623,0.012660580287956455,0.041339249527365916,0.376,0.44079531086497714,57,Carpets,Alfombras de mechón insertado
6303,5454103109.0,5454.103109,0.8567672,0.17360376,0.21458611,0.0,0.0,53.01907258857264,50.439211591715924,1.0305127911086376,5.106981698979141,2.478748404578246,0.5476038722277566,0.0,0.19148936170212766,0.011087421228746303,0.013451726421195262,0.5350965490643246,0.4567016959226397,63,Other made up textile articles,Cortinas
5705,2633461083.0,2633.461083,0.85858715,-0.01268748,0.11241064,0.0,0.0,53.01907258857264,50.439211591715924,1.0305127911086376,-1.5139547905650308,8.678596307525765,0.7024453528038155,0.0,0.1896551724137931,0.012660580287956455,0.041339249527365916,0.376,0.36088782837588396,57,Carpets,Otras alfombras
5602,1407305726.0,1407.305726,0.85913235,0.64377993,0.35463747,11.019999976157989,133.3333333333332,13.388291925542495,15.214869838920709,1.1364309893701545,2.690146579376851,3.7581862849092262,0.27506457355550823,0.0,0.15625,0.05145837064997308,0.027998773766755483,0.5741287641848587,0.6461892256753398,56,"Wadding, felt and nonwovens",Fieltro
5501,837721732.0,837.721732,0.85968405,0.05246947,0.16801023,0.0,0.0,53.01907258857264,50.439211591715924,1.0305127911086376,-20.07791104074058,-7.042622916582076,0.03896849137467006,0.0,0.15384615384615385,0.038010376128962686,0.02490113326963438,0.2772210526315789,0.39796413637715067,55,Man-made staple fibres,Estopa de filamento sintético
5512,2915918946.0,2915.918946,0.8613067,0.12039855,0.25535643,7.1500000953675,32.0,92.64985325160279,85.66355334451114,0.9245945928471204,-8.191170753402732,0.8745499783954891,0.19581473033015376,0.3333333333333333,0.3142857142857143,0.009101758012529326,0.049894479435791186,0.3750669371196755,0.4598746269515383,55,Man-made staple fibres,Tejidos con > 85 % de fibras sintéticas discontinuas
5207,438823941.0,438.823941,0.8616759,0.10375255,0.16092835,7.1500000953675,32.0,92.64985325160279,85.66355334451114,0.9245945928471204,-8.191170753402732,2.0710573872068094,0.0642983834931873,0.0,0.7142857142857143,0.009101758012529326,0.049894479435791186,0.3750669371196755,0.3974518024624483,52,Cotton,Hilo de algodón para la venta al por menor
5701,869389338.0,869.389338,0.86256105,-0.21087584,0.18708679,0.0,0.0,53.01907258857264,50.439211591715924,1.0305127911086376,-1.5139547905650308,-1.6961858824712794,0.08983781194239808,0.0,0.21428571428571427,0.012660580287956455,0.041339249527365916,0.376,0.3619885645942088,57,Carpets,Alfombras de nudo
6005,3501746391.0,3501.746391,0.8633578,0.6310196,0.32895017,0.0,0.0,92.64985325160279,85.66355334451114,0.9245945928471204,-7.412635736552609,0.48965444211983566,0.11068607869099585,0.0,0.25,0.004756554775493461,0.025574976400782514,0.376,0.6156124309220938,60,Knitted fabrics,Tejidos de punto por urdimbre
5306,483895280.0,483.89528,0.8637076,0.18312953,0.20763965,7.1500000953675,32.0,92.64985325160279,85.66355334451114,0.9245945928471204,-8.191170753402732,3.6992945611820094,0.035892012818576007,0.0,0.5,0.009101758012529326,0.049894479435791186,0.3750669371196755,0.43567798625099424,53,Other vegetable textile fibres,Hilo de lino
5902,2638393377.0,2638.393377,0.8703428,1.0170205,0.2887099,11.019999976157989,133.3333333333332,13.388291925542495,15.214869838920709,1.1364309893701545,2.690146579376851,-0.61765655781858,0.04612732225406691,0.0,0.28125,0.05145837064997308,0.027998773766755483,0.5741287641848587,0.642263404577678,59,"Impregnated, coated or laminated textile fabrics",Tejido para neumáticos
5704,580695096.0,580.695096,0.871344,0.41779852,0.21734539,0.0,0.0,6.694145962771247,7.6074349194603545,1.1364309893701545,-1.5139547905650308,-2.250668905382569,0.07931115172185003,0.0,0.2127659574468085,0.012660580287956455,0.041339249527365916,0.376,0.47224869007340464,57,Carpets,Alfombras de fieltro
5408,1097486195.0,1097.486195,0.87134504,0.4819413,0.32511446,7.1500000953675,32.0,92.64985325160279,85.66355334451114,0.9245945928471204,-8.191170753402732,-3.0565162249863387,0.13185829032201613,0.0,0.35,0.009101758012529326,0.049894479435791186,0.3750669371196755,0.5577344411522411,54,Man-made filaments,Tejidos de filamento artificial
5516,4739559932.0,4739.559932,0.87254155,0.21788807,0.0,7.1500000953675,32.0,92.64985325160279,85.66355334451114,0.9245945928471204,-8.191170753402732,1.7206195895893783,0.316647605977635,0.0,0.3055555555555556,0.009101758012529326,0.049894479435791186,0.3750669371196755,0.3160929697388089,55,Man-made staple fibres,Tejidos de fibras artificiales discontinuas
5311,122108564.0,122.108564,0.87263364,-0.054753963,0.0,7.1500000953675,32.0,92.64985325160279,85.66355334451114,0.9245945928471204,-8.191170753402732,-17.90581243315875,0.09795288070237866,0.3333333333333333,0.23529411764705882,0.009101758012529326,0.049894479435791186,0.3750669371196755,0.27002580283836086,53,Other vegetable textile fibres,Tejidos de fibras textiles vegetales
5301,1816415954.0,1816.415954,0.87501377,-0.14460894,0.16423649,2.5235294454238217,11.294117647058815,92.64985325160279,85.66355334451114,0.9245945928471204,-8.191170753402744,12.182401854569491,0.0020315163707600643,0.0,0.5,0.0032123851808927018,0.017609816271455705,0.1544942131010619,0.32075586480367424,53,Other vegetable textile fibres,"Lino, crudo o procesado"
5603,16532488180.0,16532.48818,0.87599766,0.538093,0.39533582,11.019999976157989,133.3333333333332,13.388291925542495,15.214869838920709,1.1364309893701545,2.690146579376851,1.659446152222399,0.16844009245280211,0.0,0.20588235294117646,0.05145837064997308,0.027998773766755483,0.5741287641848587,0.598385793310158,56,"Wadding, felt and nonwovens",Textiles no tejidos
5109,461222727.0,461.222727,0.8777441,0.09654313,0.22894204,7.1500000953675,32.0,92.64985325160279,85.66355334451114,0.9245945928471204,-8.191170753402732,5.550795053475488,0.021491240211274687,0.0,0.16666666666666666,0.009101758012529326,0.049894479435791186,0.3750669371196755,0.3942613997625747,51,Wool,"Hilo de lana o pelo animal, destinado a la venta al por menor"
5801,2169128783.0,2169.128783,0.8786682,0.86285967,0.32834673,7.1500000953675,32.0,92.64985325160279,85.66355334451114,0.9245945928471204,-8.191170753402732,-1.5289120329196493,0.49452373215707357,0.0,0.2222222222222222,0.009101758012529326,0.049894479435791186,0.3750669371196755,0.6184141952113644,58,Special woven fabrics,Tejidos de felpa
5309,2399423450.0,2399.42345,0.87946516,0.691238,0.32870078,7.1500000953675,32.0,92.64985325160279,85.66355334451114,0.9245945928471204,-8.191170753402732,7.8196057162741806,0.10504885729011518,0.0,0.2727272727272727,0.009101758012529326,0.049894479435791186,0.3750669371196755,0.5833485347195677,53,Other vegetable textile fibres,Tejidos de lino
5504,3054568642.0,3054.568642,0.8802833,0.8228284,0.16777653,0.0,0.0,53.01907258857264,50.439211591715924,1.0305127911086376,-20.07791104074058,2.2911398822695883,0.09194733908981491,0.0,0.4,0.038010376128962686,0.02490113326963438,0.2772210526315789,0.5061367082847856,55,Man-made staple fibres,"Fibras artificiales discontinuas, sin procesar para hilado"
5911,5470579541.0,5470.579541,0.88089114,0.973959,0.42328614,11.019999976157989,133.3333333333332,13.388291925542495,15.214869838920709,1.1364309893701545,2.690146579376851,2.08699511492092,0.1075724014540034,0.0,0.19424460431654678,0.05145837064997308,0.027998773766755483,0.5741287641848587,0.6776958245733296,59,"Impregnated, coated or laminated textile fabrics",Artículos textiles para uso técnico
5111,815165050.0,815.16505,0.881434,0.7108554,0.3052446,7.1500000953675,32.0,92.64985325160279,85.66355334451114,0.9245945928471204,-8.191170753402732,-4.17005374216629,0.03513547362556752,0.0,0.18181818181818182,0.009101758012529326,0.049894479435791186,0.3750669371196755,0.5674515666924093,51,Wool,Tejidos de lana cardada
5112,1643833477.0,1643.833477,0.88240725,0.7057143,0.3249669,7.1500000953675,32.0,92.64985325160279,85.66355334451114,0.9245945928471204,-8.191170753402732,-5.0380806769609325,0.020015713282652458,0.0,0.18181818181818182,0.009101758012529326,0.049894479435791186,0.3750669371196755,0.5758575480785519,51,Wool,Tejidos de lana peinada
5604,842153675.0,842.153675,0.8847364,0.6680239,0.36401963,11.019999976157989,133.3333333333332,13.388291925542495,15.214869838920709,1.1364309893701545,2.690146579376851,2.7360525066601804,0.42879213188751064,0.0,0.0,0.05145837064997308,0.027998773766755483,0.5741287641848587,0.5845087110055411,56,"Wadding, felt and nonwovens",Textiles de caucho
5606,597772714.0,597.772714,0.8855331,0.97197545,0.35141742,11.019999976157989,133.3333333333332,13.388291925542495,15.214869838920709,1.1364309893701545,2.690146579376851,2.5780916407003085,0.33736094480284573,0.0,0.3018867924528302,0.05145837064997308,0.027998773766755483,0.5741287641848587,0.629258470610961,56,"Wadding, felt and nonwovens",Hilo trenzado
5406,144613703.0,144.613703,0.8857551,0.2797243,0.0,7.1500000953675,32.0,92.64985325160279,85.66355334451114,0.9245945928471204,-8.191170753402732,3.469590333348882,0.6718787630749494,0.0,0.34782608695652173,0.009101758012529326,0.049894479435791186,0.3750669371196755,0.2917974631067378,54,Man-made filaments,Hilo de filamento sintético para la venta al por menor
5403,1525855563.0,1525.855563,0.8861509,0.7534256,0.38531333,3.90000005201864,17.45454545454547,92.64985325160279,85.66355334451114,0.9245945928471204,-14.55143714503776,5.921707099151874,0.028989347887415504,0.0,0.25925925925925924,0.022242038974544492,0.03853386754208355,0.3305915350796316,0.6083917239514105,54,Man-made filaments,Hilo de filamento artificial
5903,14028044059.0,14028.044059,0.89399767,0.77813745,0.2819772,11.019999976157989,133.3333333333332,13.388291925542495,15.214869838920709,1.1364309893701545,2.690146579376851,2.3723504292595177,0.21973603642735842,0.0,0.17857142857142858,0.05145837064997308,0.027998773766755483,0.5741287641848587,0.533285841757318,59,"Impregnated, coated or laminated textile fabrics",Tejidos impregnados con plástico
5910,664727413.0,664.727413,0.89494514,1.1933647,0.49822468,11.019999976157989,133.3333333333332,13.388291925542495,15.214869838920709,1.1364309893701545,2.690146579376851,4.12348411140353,0.12713329457233088,0.0,0.18823529411764706,0.05145837064997308,0.027998773766755483,0.5741287641848587,0.6802635989030595,59,"Impregnated, coated or laminated textile fabrics",Correas de transmisión o Cinturones de materia textil
5007,786008338.0,786.008338,0.8953854,0.17755462,0.27594677,7.1500000953675,32.0,92.64985325160279,85.66355334451114,0.9245945928471204,-8.191170753402732,-6.727274084466606,0.14479280433678907,0.0,0.23076923076923078,0.009101758012529326,0.049894479435791186,0.3750669371196755,0.3986410064440299,50,Silk,Tejidos de seda
5906,1649798410.0,1649.79841,0.89589274,0.9521826,0.4240304,0.0,0.0,92.64985325160279,85.66355334451114,0.9245945928471204,-0.8043255298240126,2.9403551683410134,0.18409012764100974,0.0,0.16901408450704225,0.00947525198572254,0.01716972221709572,0.5196929890279169,0.6301948541961528,59,"Impregnated, coated or laminated textile fabrics",Tejidos cauchutados
5909,413596661.0,413.596661,0.897401,0.87271076,0.36617598,11.019999976157989,133.3333333333332,13.388291925542495,15.214869838920709,1.1364309893701545,2.690146579376851,2.833456902068421,0.1783075801048483,0.0,0.23170731707317074,0.05145837064997308,0.027998773766755483,0.5741287641848587,0.5881373263117972,59,"Impregnated, coated or laminated textile fabrics",Mangueras y tubos similares de materia textil
5502,2144341277.0,2144.341277,0.90004927,0.45030278,0.34675503,0.0,0.0,92.64985325160279,85.66355334451114,0.9245945928471204,-20.07791104074058,6.213642789320795,0.0,0.0,0.5,0.038010376128962686,0.02490113326963438,0.2772210526315789,0.4909244519037164,55,Man-made staple fibres,Estopa de filamento artificial
5905,141018617.0,141.018617,0.9016795,1.0205716,0.0,0.0,0.0,92.64985325160279,85.66355334451114,0.9245945928471204,-0.43327051553434526,6.925581622177424,0.36377008664617483,0.0,0.1791044776119403,0.011413780820548357,0.02316584532250094,0.49260085158821787,0.42506199306990955,59,"Impregnated, coated or laminated textile fabrics",Revestimientos textiles para paredes
5904,249597771.0,249.597771,0.9023524,0.77504325,0.19621183,5.250769269282998,44.30769230769229,62.46030335771855,45.78902148980906,0.7330899631974116,-3.1980864662483066,-2.7497050819347835,0.153204592611499,0.0,0.11842105263157894,0.00915105902624249,0.014191624797659086,0.530270589432852,0.4621016616790724,59,"Impregnated, coated or laminated textile fabrics",Linóleo
5907,811058573.0,811.058573,0.9050724,1.04714,0.26963603,11.019999976157989,133.3333333333332,13.388291925542495,15.214869838920709,1.1364309893701545,2.690146579376851,-0.6487866050943869,0.3521944960897905,0.0,0.20833333333333334,0.05145837064997308,0.027998773766755483,0.5741287641848587,0.5462393330692653,59,"Impregnated, coated or laminated textile fabrics","Otros tejidos impregnados, recubiertos o revestidos"
9702,649109636.0,649.109636,0.93494254,0.7029847,0.26706043,1.799999952316,57.0,0.0,0.0,1.1364309893701545,2.3014736420867488,-1.1952381848507887,0.003224785113673197,0.0,0.24506104328523862,0.006743290837817481,0.012217112392818526,0.0,0.42633795395299645,97,Art,Grabados originales
